,,,,,,,,,,,,,,,,,,
DATA Postal code,Cities ES, Cities, Province ES, Province, Autonomous Community ES, Autonomous Community,Cities ES - Province ES,Cities ES - Province,Cities ES - CCAA ES,Cities ES - CCAA,Cities - Province ES,Cities - Province ES,Cities - Province ES,Cities - Province ES,Province ES - CCAA ES,Province ES - CCAA,Province - CCAA ES,Province - CCAA
43479,L'Albiol,L'Albiol,Tarragona,Tarragona,Cataluña,Catalunya,L'Albiol/Tarragona,L'Albiol/Tarragona,L'Albiol/Cataluña,L'Albiol/Catalunya,L'Albiol/Tarragona,L'Albiol/Tarragona,L'Albiol/Cataluña,L'Albiol/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43480,Vila-seca,Vila-seca,Tarragona,Tarragona,Cataluña,Catalunya,Vila-seca/Tarragona,Vila-seca/Tarragona,Vila-seca/Cataluña,Vila-seca/Catalunya,Vila-seca/Tarragona,Vila-seca/Tarragona,Vila-seca/Cataluña,Vila-seca/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43481,Vila-seca,Vila-seca,Tarragona,Tarragona,Cataluña,Catalunya,Vila-seca/Tarragona,Vila-seca/Tarragona,Vila-seca/Cataluña,Vila-seca/Catalunya,Vila-seca/Tarragona,Vila-seca/Tarragona,Vila-seca/Cataluña,Vila-seca/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43490,Vilaverd,Vilaverd,Tarragona,Tarragona,Cataluña,Catalunya,Vilaverd/Tarragona,Vilaverd/Tarragona,Vilaverd/Cataluña,Vilaverd/Catalunya,Vilaverd/Tarragona,Vilaverd/Tarragona,Vilaverd/Cataluña,Vilaverd/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43491,Valls,Valls,Tarragona,Tarragona,Cataluña,Catalunya,Valls/Tarragona,Valls/Tarragona,Valls/Cataluña,Valls/Catalunya,Valls/Tarragona,Valls/Tarragona,Valls/Cataluña,Valls/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43500,Tortosa,Tortosa,Tarragona,Tarragona,Cataluña,Catalunya,Tortosa/Tarragona,Tortosa/Tarragona,Tortosa/Cataluña,Tortosa/Catalunya,Tortosa/Tarragona,Tortosa/Tarragona,Tortosa/Cataluña,Tortosa/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43510,Tortosa,Tortosa,Tarragona,Tarragona,Cataluña,Catalunya,Tortosa/Tarragona,Tortosa/Tarragona,Tortosa/Cataluña,Tortosa/Catalunya,Tortosa/Tarragona,Tortosa/Tarragona,Tortosa/Cataluña,Tortosa/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43511,Tivenys,Tivenys,Tarragona,Tarragona,Cataluña,Catalunya,Tivenys/Tarragona,Tivenys/Tarragona,Tivenys/Cataluña,Tivenys/Catalunya,Tivenys/Tarragona,Tivenys/Tarragona,Tivenys/Cataluña,Tivenys/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43512,Benifallet,Benifallet,Tarragona,Tarragona,Cataluña,Catalunya,Benifallet/Tarragona,Benifallet/Tarragona,Benifallet/Cataluña,Benifallet/Catalunya,Benifallet/Tarragona,Benifallet/Tarragona,Benifallet/Cataluña,Benifallet/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43513,Rasquera,Rasquera,Tarragona,Tarragona,Cataluña,Catalunya,Rasquera/Tarragona,Rasquera/Tarragona,Rasquera/Cataluña,Rasquera/Catalunya,Rasquera/Tarragona,Rasquera/Tarragona,Rasquera/Cataluña,Rasquera/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43514,Mas de Barberans,Mas de Barberans,Tarragona,Tarragona,Cataluña,Catalunya,Mas de Barberans/Tarragona,Mas de Barberans/Tarragona,Mas de Barberans/Cataluña,Mas de Barberans/Catalunya,Mas de Barberans/Tarragona,Mas de Barberans/Tarragona,Mas de Barberans/Cataluña,Mas de Barberans/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43515,La Galera,La Galera,Tarragona,Tarragona,Cataluña,Catalunya,La Galera/Tarragona,La Galera/Tarragona,La Galera/Cataluña,La Galera/Catalunya,La Galera/Tarragona,La Galera/Tarragona,La Galera/Cataluña,La Galera/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43516,Godall,Godall,Tarragona,Tarragona,Cataluña,Catalunya,Godall/Tarragona,Godall/Tarragona,Godall/Cataluña,Godall/Catalunya,Godall/Tarragona,Godall/Tarragona,Godall/Cataluña,Godall/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43517,Tortosa,Tortosa,Tarragona,Tarragona,Cataluña,Catalunya,Tortosa/Tarragona,Tortosa/Tarragona,Tortosa/Cataluña,Tortosa/Catalunya,Tortosa/Tarragona,Tortosa/Tarragona,Tortosa/Cataluña,Tortosa/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43519,El Perelló,El Perelló,Tarragona,Tarragona,Cataluña,Catalunya,El Perelló/Tarragona,El Perelló/Tarragona,El Perelló/Cataluña,El Perelló/Catalunya,El Perelló/Tarragona,El Perelló/Tarragona,El Perelló/Cataluña,El Perelló/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43520,Roquetes,Roquetes,Tarragona,Tarragona,Cataluña,Catalunya,Roquetes/Tarragona,Roquetes/Tarragona,Roquetes/Cataluña,Roquetes/Catalunya,Roquetes/Tarragona,Roquetes/Tarragona,Roquetes/Cataluña,Roquetes/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43527,Tortosa,Tortosa,Tarragona,Tarragona,Cataluña,Catalunya,Tortosa/Tarragona,Tortosa/Tarragona,Tortosa/Cataluña,Tortosa/Catalunya,Tortosa/Tarragona,Tortosa/Tarragona,Tortosa/Cataluña,Tortosa/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43528,Alfara de Carles,Alfara de Carles,Tarragona,Tarragona,Cataluña,Catalunya,Alfara de Carles/Tarragona,Alfara de Carles/Tarragona,Alfara de Carles/Cataluña,Alfara de Carles/Catalunya,Alfara de Carles/Tarragona,Alfara de Carles/Tarragona,Alfara de Carles/Cataluña,Alfara de Carles/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43529,Roquetes,Roquetes,Tarragona,Tarragona,Cataluña,Catalunya,Roquetes/Tarragona,Roquetes/Tarragona,Roquetes/Cataluña,Roquetes/Catalunya,Roquetes/Tarragona,Roquetes/Tarragona,Roquetes/Cataluña,Roquetes/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43530,Alcanar,Alcanar,Tarragona,Tarragona,Cataluña,Catalunya,Alcanar/Tarragona,Alcanar/Tarragona,Alcanar/Cataluña,Alcanar/Catalunya,Alcanar/Tarragona,Alcanar/Tarragona,Alcanar/Cataluña,Alcanar/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43540,Sant Carles de la Ràpita,Sant Carles de la Ràpita,Tarragona,Tarragona,Cataluña,Catalunya,Sant Carles de la Ràpita/Tarragona,Sant Carles de la Ràpita/Tarragona,Sant Carles de la Ràpita/Cataluña,Sant Carles de la Ràpita/Catalunya,Sant Carles de la Ràpita/Tarragona,Sant Carles de la Ràpita/Tarragona,Sant Carles de la Ràpita/Cataluña,Sant Carles de la Ràpita/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43548,Sant Carles de la Ràpita,Sant Carles de la Ràpita,Tarragona,Tarragona,Cataluña,Catalunya,Sant Carles de la Ràpita/Tarragona,Sant Carles de la Ràpita/Tarragona,Sant Carles de la Ràpita/Cataluña,Sant Carles de la Ràpita/Catalunya,Sant Carles de la Ràpita/Tarragona,Sant Carles de la Ràpita/Tarragona,Sant Carles de la Ràpita/Cataluña,Sant Carles de la Ràpita/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43549,Amposta,Amposta,Tarragona,Tarragona,Cataluña,Catalunya,Amposta/Tarragona,Amposta/Tarragona,Amposta/Cataluña,Amposta/Catalunya,Amposta/Tarragona,Amposta/Tarragona,Amposta/Cataluña,Amposta/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43550,Ulldecona,Ulldecona,Tarragona,Tarragona,Cataluña,Catalunya,Ulldecona/Tarragona,Ulldecona/Tarragona,Ulldecona/Cataluña,Ulldecona/Catalunya,Ulldecona/Tarragona,Ulldecona/Tarragona,Ulldecona/Cataluña,Ulldecona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43558,Freginals,Freginals,Tarragona,Tarragona,Cataluña,Catalunya,Freginals/Tarragona,Freginals/Tarragona,Freginals/Cataluña,Freginals/Catalunya,Freginals/Tarragona,Freginals/Tarragona,Freginals/Cataluña,Freginals/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43559,Ulldecona,Ulldecona,Tarragona,Tarragona,Cataluña,Catalunya,Ulldecona/Tarragona,Ulldecona/Tarragona,Ulldecona/Cataluña,Ulldecona/Catalunya,Ulldecona/Tarragona,Ulldecona/Tarragona,Ulldecona/Cataluña,Ulldecona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43560,La Sénia,La Sénia,Tarragona,Tarragona,Cataluña,Catalunya,La Sénia/Tarragona,La Sénia/Tarragona,La Sénia/Cataluña,La Sénia/Catalunya,La Sénia/Tarragona,La Sénia/Tarragona,La Sénia/Cataluña,La Sénia/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43569,Alcanar,Alcanar,Tarragona,Tarragona,Cataluña,Catalunya,Alcanar/Tarragona,Alcanar/Tarragona,Alcanar/Cataluña,Alcanar/Catalunya,Alcanar/Tarragona,Alcanar/Tarragona,Alcanar/Cataluña,Alcanar/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43570,Santa Bàrbara,Santa Bàrbara,Tarragona,Tarragona,Cataluña,Catalunya,Santa Bàrbara/Tarragona,Santa Bàrbara/Tarragona,Santa Bàrbara/Cataluña,Santa Bàrbara/Catalunya,Santa Bàrbara/Tarragona,Santa Bàrbara/Tarragona,Santa Bàrbara/Cataluña,Santa Bàrbara/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43580,Deltebre,Deltebre,Tarragona,Tarragona,Cataluña,Catalunya,Deltebre/Tarragona,Deltebre/Tarragona,Deltebre/Cataluña,Deltebre/Catalunya,Deltebre/Tarragona,Deltebre/Tarragona,Deltebre/Cataluña,Deltebre/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43590,Tortosa,Tortosa,Tarragona,Tarragona,Cataluña,Catalunya,Tortosa/Tarragona,Tortosa/Tarragona,Tortosa/Cataluña,Tortosa/Catalunya,Tortosa/Tarragona,Tortosa/Tarragona,Tortosa/Cataluña,Tortosa/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43591,Aldover,Aldover,Tarragona,Tarragona,Cataluña,Catalunya,Aldover/Tarragona,Aldover/Tarragona,Aldover/Cataluña,Aldover/Catalunya,Aldover/Tarragona,Aldover/Tarragona,Aldover/Cataluña,Aldover/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43592,Xerta,Xerta,Tarragona,Tarragona,Cataluña,Catalunya,Xerta/Tarragona,Xerta/Tarragona,Xerta/Cataluña,Xerta/Catalunya,Xerta/Tarragona,Xerta/Tarragona,Xerta/Cataluña,Xerta/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43593,Paüls,Paüls,Tarragona,Tarragona,Cataluña,Catalunya,Paüls/Tarragona,Paüls/Tarragona,Paüls/Cataluña,Paüls/Catalunya,Paüls/Tarragona,Paüls/Tarragona,Paüls/Cataluña,Paüls/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43594,El Pinell de Brai,El Pinell de Brai,Tarragona,Tarragona,Cataluña,Catalunya,El Pinell de Brai/Tarragona,El Pinell de Brai/Tarragona,El Pinell de Brai/Cataluña,El Pinell de Brai/Catalunya,El Pinell de Brai/Tarragona,El Pinell de Brai/Tarragona,El Pinell de Brai/Cataluña,El Pinell de Brai/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43595,Prat de Comte,Prat de Comte,Tarragona,Tarragona,Cataluña,Catalunya,Prat de Comte/Tarragona,Prat de Comte/Tarragona,Prat de Comte/Cataluña,Prat de Comte/Catalunya,Prat de Comte/Tarragona,Prat de Comte/Tarragona,Prat de Comte/Cataluña,Prat de Comte/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43596,Horta de Sant Joan,Horta de Sant Joan,Tarragona,Tarragona,Cataluña,Catalunya,Horta de Sant Joan/Tarragona,Horta de Sant Joan/Tarragona,Horta de Sant Joan/Cataluña,Horta de Sant Joan/Catalunya,Horta de Sant Joan/Tarragona,Horta de Sant Joan/Tarragona,Horta de Sant Joan/Cataluña,Horta de Sant Joan/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43597,Arnes,Arnes,Tarragona,Tarragona,Cataluña,Catalunya,Arnes/Tarragona,Arnes/Tarragona,Arnes/Cataluña,Arnes/Catalunya,Arnes/Tarragona,Arnes/Tarragona,Arnes/Cataluña,Arnes/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43700,El Vendrell,El Vendrell,Tarragona,Tarragona,Cataluña,Catalunya,El Vendrell/Tarragona,El Vendrell/Tarragona,El Vendrell/Cataluña,El Vendrell/Catalunya,El Vendrell/Tarragona,El Vendrell/Tarragona,El Vendrell/Cataluña,El Vendrell/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43710,Santa Oliva,Santa Oliva,Tarragona,Tarragona,Cataluña,Catalunya,Santa Oliva/Tarragona,Santa Oliva/Tarragona,Santa Oliva/Cataluña,Santa Oliva/Catalunya,Santa Oliva/Tarragona,Santa Oliva/Tarragona,Santa Oliva/Cataluña,Santa Oliva/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43711,Banyeres del Penedès,Banyeres del Penedès,Tarragona,Tarragona,Cataluña,Catalunya,Banyeres del Penedès/Tarragona,Banyeres del Penedès/Tarragona,Banyeres del Penedès/Cataluña,Banyeres del Penedès/Catalunya,Banyeres del Penedès/Tarragona,Banyeres del Penedès/Tarragona,Banyeres del Penedès/Cataluña,Banyeres del Penedès/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43712,Llorenç del Penedès,Llorenç del Penedès,Tarragona,Tarragona,Cataluña,Catalunya,Llorenç del Penedès/Tarragona,Llorenç del Penedès/Tarragona,Llorenç del Penedès/Cataluña,Llorenç del Penedès/Catalunya,Llorenç del Penedès/Tarragona,Llorenç del Penedès/Tarragona,Llorenç del Penedès/Cataluña,Llorenç del Penedès/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43713,Sant Jaume dels Domenys,Sant Jaume dels Domenys,Tarragona,Tarragona,Cataluña,Catalunya,Sant Jaume dels Domenys/Tarragona,Sant Jaume dels Domenys/Tarragona,Sant Jaume dels Domenys/Cataluña,Sant Jaume dels Domenys/Catalunya,Sant Jaume dels Domenys/Tarragona,Sant Jaume dels Domenys/Tarragona,Sant Jaume dels Domenys/Cataluña,Sant Jaume dels Domenys/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43714,Aiguamúrcia,Aiguamúrcia,Tarragona,Tarragona,Cataluña,Catalunya,Aiguamúrcia/Tarragona,Aiguamúrcia/Tarragona,Aiguamúrcia/Cataluña,Aiguamúrcia/Catalunya,Aiguamúrcia/Tarragona,Aiguamúrcia/Tarragona,Aiguamúrcia/Cataluña,Aiguamúrcia/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43715,Banyeres del Penedès,Banyeres del Penedès,Tarragona,Tarragona,Cataluña,Catalunya,Banyeres del Penedès/Tarragona,Banyeres del Penedès/Tarragona,Banyeres del Penedès/Cataluña,Banyeres del Penedès/Catalunya,Banyeres del Penedès/Tarragona,Banyeres del Penedès/Tarragona,Banyeres del Penedès/Cataluña,Banyeres del Penedès/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43716,Albinyana,Albinyana,Tarragona,Tarragona,Cataluña,Catalunya,Albinyana/Tarragona,Albinyana/Tarragona,Albinyana/Cataluña,Albinyana/Catalunya,Albinyana/Tarragona,Albinyana/Tarragona,Albinyana/Cataluña,Albinyana/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43717,La Bisbal del Penedès,La Bisbal del Penedès,Tarragona,Tarragona,Cataluña,Catalunya,La Bisbal del Penedès/Tarragona,La Bisbal del Penedès/Tarragona,La Bisbal del Penedès/Cataluña,La Bisbal del Penedès/Catalunya,La Bisbal del Penedès/Tarragona,La Bisbal del Penedès/Tarragona,La Bisbal del Penedès/Cataluña,La Bisbal del Penedès/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43718,Albinyana,Albinyana,Tarragona,Tarragona,Cataluña,Catalunya,Albinyana/Tarragona,Albinyana/Tarragona,Albinyana/Cataluña,Albinyana/Catalunya,Albinyana/Tarragona,Albinyana/Tarragona,Albinyana/Cataluña,Albinyana/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43719,Bellvei,Bellvei,Tarragona,Tarragona,Cataluña,Catalunya,Bellvei/Tarragona,Bellvei/Tarragona,Bellvei/Cataluña,Bellvei/Catalunya,Bellvei/Tarragona,Bellvei/Tarragona,Bellvei/Cataluña,Bellvei/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43720,L'Arboç,L'Arboç,Tarragona,Tarragona,Cataluña,Catalunya,L'Arboç/Tarragona,L'Arboç/Tarragona,L'Arboç/Cataluña,L'Arboç/Catalunya,L'Arboç/Tarragona,L'Arboç/Tarragona,L'Arboç/Cataluña,L'Arboç/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43730,Falset,Falset,Tarragona,Tarragona,Cataluña,Catalunya,Falset/Tarragona,Falset/Tarragona,Falset/Cataluña,Falset/Catalunya,Falset/Tarragona,Falset/Tarragona,Falset/Cataluña,Falset/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43736,La Figuera,La Figuera,Tarragona,Tarragona,Cataluña,Catalunya,La Figuera/Tarragona,La Figuera/Tarragona,La Figuera/Cataluña,La Figuera/Catalunya,La Figuera/Tarragona,La Figuera/Tarragona,La Figuera/Cataluña,La Figuera/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43737,Gratallops,Gratallops,Tarragona,Tarragona,Cataluña,Catalunya,Gratallops/Tarragona,Gratallops/Tarragona,Gratallops/Cataluña,Gratallops/Catalunya,Gratallops/Tarragona,Gratallops/Tarragona,Gratallops/Cataluña,Gratallops/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43738,Bellmunt del Priorat,Bellmunt del Priorat,Tarragona,Tarragona,Cataluña,Catalunya,Bellmunt del Priorat/Tarragona,Bellmunt del Priorat/Tarragona,Bellmunt del Priorat/Cataluña,Bellmunt del Priorat/Catalunya,Bellmunt del Priorat/Tarragona,Bellmunt del Priorat/Tarragona,Bellmunt del Priorat/Cataluña,Bellmunt del Priorat/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43739,Porrera,Porrera,Tarragona,Tarragona,Cataluña,Catalunya,Porrera/Tarragona,Porrera/Tarragona,Porrera/Cataluña,Porrera/Catalunya,Porrera/Tarragona,Porrera/Tarragona,Porrera/Cataluña,Porrera/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43740,Móra d'Ebre,Móra d'Ebre,Tarragona,Tarragona,Cataluña,Catalunya,Móra d'Ebre/Tarragona,Móra d'Ebre/Tarragona,Móra d'Ebre/Cataluña,Móra d'Ebre/Catalunya,Móra d'Ebre/Tarragona,Móra d'Ebre/Tarragona,Móra d'Ebre/Cataluña,Móra d'Ebre/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43746,Tivissa,Tivissa,Tarragona,Tarragona,Cataluña,Catalunya,Tivissa/Tarragona,Tivissa/Tarragona,Tivissa/Cataluña,Tivissa/Catalunya,Tivissa/Tarragona,Tivissa/Tarragona,Tivissa/Cataluña,Tivissa/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43747,Benissanet,Benissanet,Tarragona,Tarragona,Cataluña,Catalunya,Benissanet/Tarragona,Benissanet/Tarragona,Benissanet/Cataluña,Benissanet/Catalunya,Benissanet/Tarragona,Benissanet/Tarragona,Benissanet/Cataluña,Benissanet/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43748,Ginestar,Ginestar,Tarragona,Tarragona,Cataluña,Catalunya,Ginestar/Tarragona,Ginestar/Tarragona,Ginestar/Cataluña,Ginestar/Catalunya,Ginestar/Tarragona,Ginestar/Tarragona,Ginestar/Cataluña,Ginestar/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43749,Garcia,Garcia,Tarragona,Tarragona,Cataluña,Catalunya,Garcia/Tarragona,Garcia/Tarragona,Garcia/Cataluña,Garcia/Catalunya,Garcia/Tarragona,Garcia/Tarragona,Garcia/Cataluña,Garcia/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43750,Flix,Flix,Tarragona,Tarragona,Cataluña,Catalunya,Flix/Tarragona,Flix/Tarragona,Flix/Cataluña,Flix/Catalunya,Flix/Tarragona,Flix/Tarragona,Flix/Cataluña,Flix/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43760,El Morell,El Morell,Tarragona,Tarragona,Cataluña,Catalunya,El Morell/Tarragona,El Morell/Tarragona,El Morell/Cataluña,El Morell/Catalunya,El Morell/Tarragona,El Morell/Tarragona,El Morell/Cataluña,El Morell/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43761,La Pobla de Montornès,La Pobla de Montornès,Tarragona,Tarragona,Cataluña,Catalunya,La Pobla de Montornès/Tarragona,La Pobla de Montornès/Tarragona,La Pobla de Montornès/Cataluña,La Pobla de Montornès/Catalunya,La Pobla de Montornès/Tarragona,La Pobla de Montornès/Tarragona,La Pobla de Montornès/Cataluña,La Pobla de Montornès/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43762,La Riera de Gaià,La Riera de Gaià,Tarragona,Tarragona,Cataluña,Catalunya,La Riera de Gaià/Tarragona,La Riera de Gaià/Tarragona,La Riera de Gaià/Cataluña,La Riera de Gaià/Catalunya,La Riera de Gaià/Tarragona,La Riera de Gaià/Tarragona,La Riera de Gaià/Cataluña,La Riera de Gaià/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43763,La Nou de Gaià,La Nou de Gaià,Tarragona,Tarragona,Cataluña,Catalunya,La Nou de Gaià/Tarragona,La Nou de Gaià/Tarragona,La Nou de Gaià/Cataluña,La Nou de Gaià/Catalunya,La Nou de Gaià/Tarragona,La Nou de Gaià/Tarragona,La Nou de Gaià/Cataluña,La Nou de Gaià/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43764,El Catllar,El Catllar,Tarragona,Tarragona,Cataluña,Catalunya,El Catllar/Tarragona,El Catllar/Tarragona,El Catllar/Cataluña,El Catllar/Catalunya,El Catllar/Tarragona,El Catllar/Tarragona,El Catllar/Cataluña,El Catllar/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43765,La Secuita,La Secuita,Tarragona,Tarragona,Cataluña,Catalunya,La Secuita/Tarragona,La Secuita/Tarragona,La Secuita/Cataluña,La Secuita/Catalunya,La Secuita/Tarragona,La Secuita/Tarragona,La Secuita/Cataluña,La Secuita/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43770,Móra la Nova,Móra la Nova,Tarragona,Tarragona,Cataluña,Catalunya,Móra la Nova/Tarragona,Móra la Nova/Tarragona,Móra la Nova/Cataluña,Móra la Nova/Catalunya,Móra la Nova/Tarragona,Móra la Nova/Tarragona,Móra la Nova/Cataluña,Móra la Nova/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43771,Riudecanyes,Riudecanyes,Tarragona,Tarragona,Cataluña,Catalunya,Riudecanyes/Tarragona,Riudecanyes/Tarragona,Riudecanyes/Cataluña,Riudecanyes/Catalunya,Riudecanyes/Tarragona,Riudecanyes/Tarragona,Riudecanyes/Cataluña,Riudecanyes/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
43772,Botarell,Botarell,Tarragona,Tarragona,Cataluña,Catalunya,Botarell/Tarragona,Botarell/Tarragona,Botarell/Cataluña,Botarell/Catalunya,Botarell/Tarragona,Botarell/Tarragona,Botarell/Cataluña,Botarell/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya,Tarragona/Cataluña,Tarragona/Catalunya
